Unnamed: 0,n_filters_time,filter_time_length,n_filters_spat,pool_time_length,pool_time_stride,drop_prob,learning_rate_range,decay_range,accuracy
74,50,21,27,60,15,0.2,0.0125,0.000675,71.1033950617284
75,37,25,39,51,23,0.2,0.0325,0.0007875,70.13888888888889
76,48,31,27,69,25,0.3,0.0125,0.0003375,72.33796296296296
77,43,26,31,60,10,0.5,0.0325,0.00045,69.17438271604938
78,35,29,53,71,17,0.3,0.0525,0.0007875,68.82716049382717
79,44,29,30,61,20,0.3,0.0525,0.0001125,68.05555555555556
80,52,16,27,76,27,0.8,0.0625,0.0009,71.02623456790124
81,44,25,41,67,19,0.8,0.0325,0.00045,71.4891975308642
82,27,16,26,78,18,0.7000000000000002,0.0625,0.0007875,68.90432098765433
83,53,11,31,66,10,0.5,0.0325,0.0009,69.40586419753086
84,25,15,39,64,12,0.7000000000000002,0.0225,0.0001125,72.8395061728395
85,27,33,37,55,16,0.2,0.0625,0.0003375,68.86574074074073
86,39,18,25,68,25,0.3,0.0625,0.0005625,69.94598765432097
87,49,33,39,67,25,0.3,0.0825,0.0003375,70.44753086419753
88,25,16,52,79,23,0.4,0.0925,0.0009,69.36728395061729
89,46,13,36,61,15,0.2,0.0625,0.00045,68.5570987654321
90,44,16,27,59,25,0.5,0.0925,0.0007875,69.67592592592592
91,48,16,39,79,13,0.6000000000000001,0.0325,0.0001125,70.1003086419753
92,35,33,35,69,24,0.3,0.0925,0.0,67.74691358024693
93,45,31,51,76,19,0.4,0.0825,0.0007875,69.32870370370371
94,43,34,36,77,28,0.3,0.0625,0.0005625,69.32870370370371
95,39,25,33,79,18,0.5,0.0125,0.0003375,72.14506172839506
96,44,15,33,53,18,0.4,0.0925,0.000675,67.74691358024693
97,52,20,27,73,21,0.2,0.0825,0.0009,66.85956790123457
98,33,30,37,73,15,0.8,0.0325,0.000225,70.44753086419753
99,49,14,35,53,26,0.6000000000000001,0.0525,0.00045,71.2962962962963
100,49,26,33,56,13,0.7000000000000002,0.0925,0.0001125,65.39351851851852
0,40,25,40,75,15,0.5,0.0625,0.0,73.72
1,51,20,52,54,16,0.5,0.0625,0.0009,67.32253086419753
2,43,17,31,55,15,0.3,0.0925,0.0,65.97222222222223
3,37,17,40,63,28,0.8,0.0425,0.0,73.95833333333333
4,30,28,32,66,17,0.7000000000000002,0.0425,0.0003375,70.17746913580247
5,41,12,30,60,22,0.6000000000000001,0.0625,0.0003375,71.37345679012347
6,33,14,53,56,26,0.7000000000000002,0.0325,0.0009,72.33796296296296
7,50,24,50,64,11,0.7000000000000002,0.0125,0.0001125,73.64969135802468
8,33,15,50,62,22,0.7000000000000002,0.0425,0.0009,71.02623456790124
9,48,20,46,59,25,0.7000000000000002,0.0425,0.0,70.40895061728395
10,43,19,40,63,24,0.2,0.0325,0.0,68.9429012345679
11,31,14,51,52,22,0.2,0.0225,0.0003375,70.98765432098766
12,46,19,40,68,23,0.7000000000000002,0.0425,0.0003375,71.99074074074075
13,36,27,53,66,29,0.7000000000000002,0.0325,0.0009,75.15432098765433
14,34,13,53,50,12,0.7000000000000002,0.0525,0.0003375,67.47685185185185
15,36,34,31,67,17,0.6000000000000001,0.0425,0.0005625,70.02314814814815
16,34,15,53,62,16,0.5,0.0325,0.0001125,70.91049382716048
17,35,21,33,52,29,0.6000000000000001,0.0325,0.0009,75.03858024691357
18,48,19,43,72,17,0.7000000000000002,0.0825,0.000225,67.28395061728395
19,29,20,29,51,23,0.3,0.0625,0.0003375,69.25154320987654
20,44,31,50,78,10,0.7000000000000002,0.0325,0.0009,70.79475308641976
21,47,14,34,54,11,0.3,0.0125,0.000225,70.40895061728395
22,43,11,28,51,16,0.4,0.0225,0.0003375,70.98765432098764
23,37,13,27,62,11,0.3,0.0825,0.0009,67.43827160493828
24,48,15,39,66,25,0.5,0.0825,0.00045,69.59876543209877
25,52,12,45,61,11,0.6000000000000001,0.0125,0.00045,71.6820987654321
26,34,21,48,51,23,0.4,0.0925,0.00045,69.52160493827161
27,51,35,25,68,12,0.3,0.0325,0.000225,70.48611111111111
28,54,30,44,50,17,0.3,0.0125,0.0,71.75925925925927
29,46,33,32,58,21,0.8,0.0225,0.00045,72.33796296296298
30,45,17,49,50,19,0.5,0.0825,0.0009,67.93981481481482
31,51,30,35,53,28,0.6000000000000001,0.0125,0.0007875,74.99999999999999
32,43,21,36,70,13,0.8,0.0525,0.0009,67.36111111111113
33,50,33,27,80,24,0.7000000000000002,0.0325,0.000225,72.56944444444443
34,34,26,26,77,20,0.7000000000000002,0.0525,0.0001125,69.7530864197531
35,31,34,27,58,20,0.6000000000000001,0.0425,0.000225,70.37037037037037
36,32,23,25,67,14,0.4,0.0425,0.0,70.21604938271605
37,30,31,50,82,21,0.4,0.0725,0.000675,68.82716049382717
38,50,17,39,63,23,0.5,0.0725,0.0005625,68.90432098765433
39,43,17,26,64,27,0.5,0.0425,0.000225,71.02623456790123
40,52,29,34,57,18,0.8,0.0125,0.0001125,72.22222222222223
41,40,30,30,53,26,0.5,0.0725,0.0003375,70.94907407407408
42,26,26,47,61,25,0.3,0.0725,0.0,68.3256172839506
43,42,22,36,62,13,0.2,0.0725,0.00045,67.36111111111111
44,44,11,52,61,29,0.4,0.0325,0.00045,72.14506172839506
45,31,20,51,52,27,0.3,0.0825,0.0005625,68.59567901234568
46,48,13,45,74,26,0.4,0.0725,0.0009,69.67592592592592
47,33,25,52,74,17,0.2,0.0725,0.0003375,65.58641975308642
48,35,11,52,52,27,0.4,0.0625,0.000225,72.49228395061729
49,50,17,30,62,22,0.6000000000000001,0.0225,0.0003375,72.06790123456788
50,28,22,43,63,27,0.4,0.0225,0.0005625,72.37654320987654
51,46,10,34,70,14,0.2,0.0425,0.00045,68.9429012345679
52,26,22,27,80,15,0.6000000000000001,0.0825,0.0,68.32561728395062
53,44,34,41,58,18,0.3,0.0825,0.0,67.32253086419752
54,51,35,49,61,25,0.3,0.0325,0.00045,68.05555555555556
55,33,32,37,61,13,0.2,0.0225,0.00045,70.40895061728395
56,46,35,35,54,12,0.2,0.0725,0.0,67.82407407407408
57,34,34,47,50,16,0.4,0.0425,0.0,69.05864197530865
58,40,34,28,68,23,0.7000000000000002,0.0325,0.0009,72.10648148148147
59,25,20,28,65,25,0.6000000000000001,0.0825,0.0007875,70.83333333333331
60,50,32,31,73,14,0.2,0.0525,0.0005625,69.75308641975309
61,32,24,32,53,23,0.4,0.0525,0.0003375,69.56018518518519
62,27,29,39,77,18,0.2,0.0325,0.0,69.63734567901234
63,51,20,25,56,23,0.4,0.0625,0.000675,68.82716049382717
64,34,15,47,61,21,0.2,0.0825,0.00045,68.20987654320987
65,37,20,50,61,13,0.7000000000000002,0.0325,0.000675,72.02932098765433
66,38,17,31,71,13,0.7000000000000002,0.0325,0.0007875,71.72067901234567
67,42,30,42,74,11,0.2,0.0425,0.0009,69.67592592592592
68,25,10,30,82,18,0.7000000000000002,0.0425,0.00045,70.64043209876542
69,34,31,44,50,13,0.2,0.0225,0.0005625,71.60493827160494
70,26,26,36,68,13,0.5,0.0625,0.0,69.29012345679013
71,31,15,32,75,26,0.8,0.0725,0.0009,70.37037037037038
72,41,33,43,78,26,0.8,0.0325,0.0,74.38271604938272
73,25,30,47,53,10,0.4,0.0825,0.000225,67.86265432098766
74,41,32,29,77,22,0.6000000000000001,0.0225,0.0005625,72.37654320987654
75,43,16,29,61,25,0.4,0.0725,0.0003375,71.41203703703704
76,42,22,38,81,28,0.2,0.0625,0.0007875,68.01697530864197
77,26,11,46,59,23,0.8,0.0925,0.0009,69.44444444444444
78,26,16,33,65,11,0.4,0.0325,0.00045,70.33179012345678
79,27,35,38,73,14,0.2,0.0925,0.0003375,65.625
80,47,14,34,54,24,0.7000000000000002,0.0125,0.0005625,71.95216049382717
81,53,23,31,62,29,0.6000000000000001,0.0825,0.0001125,72.14506172839505
82,33,33,28,63,21,0.7000000000000002,0.0825,0.0,69.63734567901234
83,27,30,34,58,26,0.8,0.0125,0.00045,75.50154320987656
84,36,17,38,60,14,0.6000000000000001,0.0425,0.0007875,69.3287037037037
85,37,23,37,78,19,0.8,0.0825,0.000225,66.82098765432099
86,39,31,35,66,18,0.4,0.0525,0.000675,69.25154320987654
87,50,33,45,56,23,0.6000000000000001,0.0125,0.0,73.49537037037037
88,44,16,52,74,23,0.2,0.0425,0.0001125,68.17129629629628
89,43,27,29,70,10,0.4,0.0225,0.0007875,70.56327160493828
90,53,24,25,65,22,0.2,0.0225,0.0005625,68.5570987654321
91,51,23,28,81,20,0.4,0.0325,0.0005625,70.44753086419752
92,42,28,50,77,24,0.2,0.0625,0.0009,67.86265432098767
93,43,33,43,72,18,0.4,0.0225,0.000225,71.33487654320987
94,29,20,40,64,27,0.5,0.0125,0.0005625,73.68827160493828
95,32,16,47,74,21,0.7000000000000002,0.0525,0.0001125,71.18055555555556
96,54,20,25,79,17,0.6000000000000001,0.0525,0.0,67.63117283950618
97,35,32,49,82,22,0.2,0.0825,0.000225,67.70833333333331
98,36,21,34,68,10,0.6000000000000001,0.0925,0.0005625,64.85339506172839
99,44,26,31,77,10,0.4,0.0425,0.000225,69.29012345679013
100,35,26,43,73,17,0.2,0.0325,0.0003375,69.9074074074074
0,40,25,40,75,15,0.5,0.0625,0.0,73.72
1,45,14,38,81,13,0.7000000000000002,0.0625,0.000675,68.90432098765433
2,50,35,51,54,28,0.4,0.0725,0.00045,69.40586419753086
3,39,15,49,72,16,0.7000000000000002,0.0325,0.000225,70.83333333333333
4,49,33,32,80,22,0.6000000000000001,0.0125,0.0001125,71.875
5,31,23,35,56,16,0.5,0.0525,0.0005625,68.75
6,53,32,41,73,12,0.2,0.0825,0.0009,66.74382716049384
7,35,28,34,56,21,0.6000000000000001,0.0625,0.000225,70.13888888888889
8,35,32,48,71,13,0.4,0.0825,0.0001125,67.82407407407408
9,45,20,45,80,16,0.6000000000000001,0.0325,0.0003375,70.37037037037037
10,26,30,44,68,24,0.5,0.0125,0.0,72.95524691358024
11,54,29,29,62,27,0.6000000000000001,0.0925,0.0001125,69.05864197530865
12,35,27,50,78,22,0.7000000000000002,0.0225,0.0,72.0679012345679
13,27,10,47,69,16,0.6000000000000001,0.0525,0.000675,70.33179012345678
14,27,30,53,61,17,0.7000000000000002,0.0125,0.000225,72.95524691358025
15,41,25,29,56,21,0.2,0.0325,0.0009,70.06172839506172
16,36,14,30,53,13,0.2,0.0325,0.0003375,69.05864197530863
17,48,33,41,71,10,0.8,0.0625,0.0001125,66.55092592592592
18,44,30,34,71,12,0.4,0.0825,0.0003375,67.12962962962963
19,43,26,35,53,15,0.5,0.0125,0.0003375,72.91666666666667
20,47,11,53,69,19,0.4,0.0225,0.0003375,70.06172839506172
21,45,13,26,62,13,0.6000000000000001,0.0225,0.0001125,71.56635802469135
22,29,25,32,54,15,0.4,0.0125,0.000675,72.72376543209877
23,49,21,51,76,22,0.7000000000000002,0.0825,0.000225,69.05864197530863
24,41,30,41,77,28,0.4,0.0125,0.0007875,71.91358024691358
25,44,11,42,54,21,0.8,0.0225,0.000675,72.29938271604937
26,30,24,29,79,15,0.2,0.0425,0.000225,68.86574074074073
27,47,13,25,68,27,0.4,0.0525,0.0,70.44753086419753
28,33,35,32,81,28,0.2,0.0725,0.0003375,69.48302469135803
29,30,24,44,56,22,0.5,0.0625,0.0,69.9074074074074
30,43,31,25,66,20,0.4,0.0625,0.0003375,70.44753086419752
31,46,10,50,51,25,0.5,0.0925,0.000675,69.21296296296298
32,34,33,32,77,23,0.4,0.0725,0.0001125,70.29320987654322
33,49,33,45,78,19,0.4,0.0425,0.000225,69.48302469135803
34,26,28,27,57,17,0.2,0.0325,0.0003375,69.3287037037037
35,45,26,27,76,21,0.4,0.0525,0.00045,70.1003086419753
36,49,17,42,68,25,0.6000000000000001,0.0325,0.000675,71.29629629629629
37,44,32,40,80,22,0.5,0.0925,0.00045,68.40277777777777
38,29,17,44,50,13,0.5,0.0625,0.0,69.83024691358024
39,38,13,36,79,26,0.6000000000000001,0.0425,0.0005625,71.95216049382715
40,30,18,36,81,17,0.8,0.0225,0.0005625,71.875
41,30,13,33,63,12,0.4,0.0125,0.000675,71.02623456790123
42,26,21,38,63,12,0.7000000000000002,0.0625,0.000225,68.09413580246914
43,49,28,40,64,13,0.5,0.0125,0.000225,72.18364197530865
44,36,34,48,62,12,0.2,0.0125,0.000225,70.40895061728396
45,41,23,32,66,15,0.2,0.0325,0.00045,68.86574074074073
46,46,13,41,82,23,0.6000000000000001,0.0725,0.0,70.98765432098764
47,36,27,29,54,15,0.7000000000000002,0.0925,0.0007875,66.35802469135803
48,52,34,52,73,15,0.6000000000000001,0.0125,0.0,72.56944444444444
49,52,11,48,75,25,0.8,0.0825,0.0009,68.71141975308643
50,27,25,31,64,16,0.4,0.0425,0.00045,70.25462962962963
51,25,28,36,51,18,0.2,0.0625,0.0005625,67.70833333333331
52,29,12,35,65,16,0.4,0.0225,0.0003375,71.60493827160494
53,34,16,53,72,28,0.7000000000000002,0.0625,0.0005625,74.30555555555556
54,45,11,38,61,27,0.7000000000000002,0.0425,0.0003375,73.76543209876543
55,28,13,52,63,29,0.2,0.0625,0.000675,69.79166666666666
56,40,26,25,66,12,0.2,0.0625,0.0003375,67.82407407407408
57,36,16,53,72,23,0.7000000000000002,0.0425,0.0,71.83641975308643
58,25,15,44,50,20,0.3,0.0825,0.0009,69.59876543209876
59,47,21,51,53,29,0.6000000000000001,0.0625,0.000225,74.30555555555557
60,27,15,50,60,26,0.5,0.0725,0.0003375,69.90740740740742
61,34,11,37,64,10,0.8,0.0725,0.000675,65.0462962962963
62,28,30,30,65,23,0.6000000000000001,0.0225,0.00045,72.95524691358025
63,26,30,38,52,23,0.8,0.0525,0.0007875,70.52469135802468
64,43,20,53,81,14,0.6000000000000001,0.0425,0.00045,69.86882716049382
65,44,13,28,60,13,0.4,0.0725,0.0,66.85956790123457
66,41,23,26,70,23,0.7000000000000002,0.0625,0.0001125,70.06172839506172
67,33,34,31,55,18,0.6000000000000001,0.0625,0.0007875,69.94598765432099
68,33,24,27,75,28,0.8,0.0425,0.000225,73.8425925925926
69,46,22,34,67,23,0.8,0.0925,0.0,66.55092592592592
70,29,34,32,76,12,0.2,0.0825,0.0009,65.2391975308642
71,47,11,46,75,19,0.3,0.0525,0.0001125,69.32870370370371
72,38,33,50,50,18,0.4,0.0125,0.0001125,72.18364197530863
73,38,15,42,77,24,0.5,0.0225,0.0005625,72.14506172839506
74,30,27,41,73,26,0.3,0.0725,0.0009,68.90432098765433
75,43,24,36,60,16,0.5,0.0925,0.0001125,66.70524691358025
76,53,11,53,70,21,0.6000000000000001,0.0225,0.0,70.87191358024693
77,32,21,31,70,24,0.6000000000000001,0.0425,0.0005625,70.9104938271605
78,41,16,31,60,24,0.8,0.0925,0.00045,67.78549382716048
79,36,18,27,80,25,0.7000000000000002,0.0225,0.00045,72.64660493827161
80,43,21,34,60,16,0.4,0.0725,0.0009,66.70524691358025
81,51,22,42,55,26,0.4,0.0425,0.00045,69.44444444444444
82,32,24,31,51,20,0.7000000000000002,0.0525,0.000675,70.37037037037038
83,43,15,29,64,16,0.2,0.0425,0.000225,69.17438271604937
84,53,30,29,80,23,0.8,0.0225,0.00045,72.99382716049382
85,54,24,26,80,24,0.4,0.0925,0.0009,69.56018518518518
86,42,23,51,51,22,0.2,0.0325,0.0003375,69.25154320987654
87,49,19,39,79,12,0.6000000000000001,0.0925,0.0005625,66.70524691358025
88,42,12,33,74,29,0.7000000000000002,0.0725,0.000225,73.0324074074074
89,38,27,33,57,23,0.8,0.0425,0.0,71.64351851851853
90,33,17,27,77,26,0.6000000000000001,0.0425,0.0007875,70.75617283950618
91,28,33,34,52,12,0.7000000000000002,0.0125,0.0003375,74.72993827160495
92,34,21,34,71,18,0.7000000000000002,0.0325,0.0007875,69.5216049382716
93,25,28,34,57,28,0.5,0.0425,0.0005625,72.14506172839508
94,29,30,34,79,19,0.5,0.0625,0.0001125,69.21296296296298
95,28,16,47,74,26,0.3,0.0525,0.000675,70.06172839506173
96,45,20,45,82,21,0.6000000000000001,0.0325,0.00045,70.98765432098766
97,26,25,49,59,19,0.4,0.0625,0.00045,69.83024691358024
98,27,19,34,77,17,0.6000000000000001,0.0725,0.0007875,69.56018518518518
99,42,19,52,53,10,0.7000000000000002,0.0425,0.00045,68.24845679012346
100,38,29,49,70,10,0.2,0.0125,0.0005625,72.2608024691358
0,40,25,40,75,15,0.5,0.0625,0.0,73.72
1,28,33,52,57,19,0.8,0.0125,0.000675,73.88117283950618
2,38,24,53,68,21,0.4,0.0725,0.0005625,67.82407407407408
3,39,25,38,58,10,0.5,0.0225,0.000675,71.14197530864197
4,40,18,49,54,11,0.2,0.0325,0.000225,68.01697530864197
5,33,16,33,54,28,0.6000000000000001,0.0225,0.00045,73.99691358024691
6,51,16,33,69,25,0.4,0.0925,0.00045,67.43827160493828
7,36,17,33,56,29,0.7000000000000002,0.0425,0.00045,74.76851851851852
8,34,20,27,74,11,0.6000000000000001,0.0525,0.00045,69.1358024691358
9,49,27,47,68,19,0.6000000000000001,0.0725,0.000225,70.25462962962963
10,46,32,35,76,10,0.4,0.0925,0.0,66.35802469135803
11,42,32,48,72,21,0.7000000000000002,0.0325,0.000225,71.25771604938271
12,43,14,50,75,13,0.7000000000000002,0.0525,0.0009,68.67283950617285
13,42,31,39,68,13,0.8,0.0925,0.0005625,64.31327160493828
14,33,11,40,82,21,0.7000000000000002,0.0225,0.000675,72.18364197530865
15,44,23,35,67,23,0.7000000000000002,0.0225,0.0001125,73.57253086419753
16,44,13,52,68,28,0.3,0.0325,0.0009,72.18364197530865
17,42,10,29,66,26,0.8,0.0525,0.000225,70.64043209876543
18,32,33,41,62,19,0.6000000000000001,0.0325,0.0005625,71.99074074074073
19,25,15,43,75,24,0.8,0.0225,0.0009,73.68827160493828
20,37,21,41,64,19,0.7000000000000002,0.0325,0.000675,70.64043209876543
21,30,21,45,78,14,0.4,0.0525,0.0001125,68.47993827160494
22,42,34,44,50,28,0.3,0.0125,0.0003375,71.95216049382718
23,35,34,29,55,13,0.2,0.0125,0.0,72.02932098765433
24,35,15,32,61,26,0.7000000000000002,0.0325,0.0009,73.30246913580247
25,38,14,52,72,23,0.8,0.0125,0.0003375,73.0324074074074
26,46,23,48,55,24,0.8,0.0125,0.00045,73.99691358024693
27,33,23,29,59,24,0.3,0.0225,0.000225,71.91358024691358
28,45,31,32,69,27,0.8,0.0925,0.000225,70.5246913580247
29,50,28,25,52,25,0.2,0.0925,0.0007875,66.47376543209877
30,32,18,34,81,26,0.8,0.0325,0.0,74.03549382716048
31,30,11,52,70,12,0.7000000000000002,0.0725,0.00045,69.75308641975309
32,40,28,39,77,17,0.4,0.0525,0.0003375,69.05864197530865
33,28,27,33,74,29,0.5,0.0925,0.0005625,71.79783950617285
34,43,30,33,69,25,0.6000000000000001,0.0425,0.0,72.37654320987653
35,54,24,46,66,28,0.3,0.0725,0.000225,70.67901234567903
36,46,15,49,51,29,0.5,0.0825,0.0,72.22222222222223
37,49,23,43,74,28,0.8,0.0925,0.0003375,70.60185185185185
38,28,25,49,66,21,0.2,0.0225,0.00045,69.67592592592592
39,48,33,42,60,17,0.4,0.0925,0.0007875,68.5570987654321
40,44,31,25,58,25,0.6000000000000001,0.0925,0.000225,70.9104938271605
41,42,30,51,64,19,0.7000000000000002,0.0125,0.000675,74.42129629629629
42,35,27,41,68,18,0.4,0.0925,0.000675,68.9429012345679
43,49,16,30,54,20,0.2,0.0725,0.0007875,69.79166666666667
44,43,23,37,77,27,0.2,0.0525,0.0001125,68.3256172839506
45,46,24,32,78,10,0.3,0.0825,0.00045,66.9753086419753
46,39,23,26,71,26,0.5,0.0325,0.0001125,72.64660493827161
47,50,25,44,73,15,0.5,0.0525,0.0001125,68.78858024691358
48,54,35,47,81,17,0.5,0.0525,0.0009,68.40277777777777
49,50,32,52,76,22,0.4,0.0625,0.0001125,69.17438271604938
50,25,21,29,56,18,0.2,0.0325,0.000675,71.10339506172838
51,49,24,44,74,17,0.8,0.0325,0.0003375,72.0679012345679
52,41,20,50,59,11,0.2,0.0625,0.000675,66.51234567901236
53,49,22,35,55,13,0.3,0.0525,0.0001125,68.47993827160494
54,33,35,47,56,23,0.5,0.0525,0.0003375,71.6820987654321
55,45,28,29,67,25,0.7000000000000002,0.0625,0.000225,70.13888888888889
56,47,11,42,70,25,0.8,0.0125,0.0007875,72.18364197530863
57,39,16,27,55,23,0.2,0.0925,0.000225,68.90432098765432
58,30,26,42,82,28,0.8,0.0425,0.0003375,74.34413580246913
59,45,34,32,58,17,0.3,0.0925,0.0009,68.86574074074073
60,26,25,34,69,25,0.3,0.0625,0.0,68.24845679012346
61,32,29,44,74,21,0.3,0.0125,0.0,71.60493827160495
62,35,22,32,79,21,0.3,0.0725,0.00045,70.17746913580247
63,40,28,38,58,22,0.5,0.0525,0.0,70.91049382716048
64,48,10,34,61,20,0.6000000000000001,0.0425,0.0,71.72067901234567
65,46,11,27,56,22,0.6000000000000001,0.0625,0.0001125,69.48302469135803
66,31,12,28,74,23,0.8,0.0925,0.0009,68.36419753086419
67,51,26,50,72,10,0.8,0.0825,0.0009,63.6574074074074
68,43,34,36,79,20,0.2,0.0725,0.000675,67.74691358024693
69,42,31,53,55,22,0.6000000000000001,0.0325,0.0009,70.60185185185183
70,34,23,41,51,15,0.8,0.0225,0.0001125,72.87808641975307
71,48,27,48,52,29,0.7000000000000002,0.0625,0.0009,74.72993827160494
72,37,26,42,59,26,0.2,0.0225,0.0,69.9074074074074
73,52,30,37,69,12,0.6000000000000001,0.0225,0.000675,71.10339506172839
74,45,33,40,73,20,0.8,0.0525,0.0003375,69.48302469135803
75,37,34,28,62,24,0.4,0.0625,0.0,70.2932098765432
76,54,25,35,69,12,0.4,0.0925,0.0005625,67.82407407407408
77,41,35,28,64,18,0.4,0.0625,0.0001125,68.36419753086422
78,37,15,27,51,20,0.4,0.0425,0.0,70.29320987654322
79,28,25,31,60,22,0.5,0.0525,0.000225,70.40895061728395
80,54,30,48,79,13,0.7000000000000002,0.0125,0.0003375,73.95833333333333
81,47,34,42,61,15,0.8,0.0925,0.0005625,64.96913580246914
82,52,26,30,69,26,0.5,0.0525,0.0005625,70.75617283950618
83,48,11,26,50,20,0.5,0.0725,0.0003375,69.52160493827161
84,27,29,50,59,19,0.3,0.0725,0.0003375,68.09413580246914
85,41,29,32,70,27,0.6000000000000001,0.0525,0.0003375,73.72685185185186
86,37,20,39,77,16,0.4,0.0425,0.000675,69.79166666666666
87,44,10,28,81,27,0.8,0.0925,0.0,69.17438271604938
88,44,18,43,61,17,0.2,0.0725,0.000225,68.82716049382715
89,25,27,39,78,21,0.5,0.0625,0.0001125,70.06172839506172
90,49,19,51,67,12,0.3,0.0125,0.0005625,70.67901234567903
91,39,21,53,75,24,0.5,0.0325,0.000225,71.02623456790123
92,25,22,38,79,14,0.2,0.0425,0.000675,68.59567901234567
93,44,13,25,61,29,0.6000000000000001,0.0125,0.0,74.53703703703704
94,29,10,36,68,19,0.7000000000000002,0.0525,0.0005625,70.17746913580248
95,30,17,28,69,18,0.7000000000000002,0.0325,0.0007875,71.18055555555556
96,26,28,49,77,23,0.3,0.0325,0.000675,69.44444444444444
97,31,18,34,80,10,0.3,0.0225,0.0009,70.56327160493827
98,44,31,25,81,13,0.7000000000000002,0.0225,0.0005625,71.64351851851852
99,46,34,35,50,11,0.3,0.0825,0.0001125,64.0432098765432
100,49,15,42,53,16,0.7000000000000002,0.0125,0.000675,72.4537037037037
0,40,25,40,75,15,0.5,0.0625,0.0,73.72
1,30,30,33,63,16,0.3,0.0525,0.0009,68.24845679012346
2,44,11,46,73,16,0.6000000000000001,0.0725,0.0,69.32870370370371
3,35,17,29,63,27,0.6000000000000001,0.0625,0.0003375,71.64351851851852
4,39,13,50,82,21,0.2,0.0925,0.0,68.32561728395062
5,34,10,53,72,11,0.5,0.0925,0.000225,67.32253086419753
6,54,35,31,70,14,0.8,0.0425,0.0009,68.63425925925928
7,38,13,32,64,18,0.6000000000000001,0.0625,0.0,68.75
8,25,21,39,60,23,0.6000000000000001,0.0125,0.000225,72.95524691358025
9,38,35,25,74,21,0.5,0.0525,0.0,69.86882716049382
10,25,31,28,76,15,0.7000000000000002,0.0925,0.0009,67.63117283950618
11,25,27,35,51,26,0.8,0.0425,0.00045,72.56944444444446
12,49,19,33,65,10,0.5,0.0425,0.000225,69.75308641975309
13,49,35,37,67,25,0.5,0.0625,0.0007875,70.3317901234568
14,38,23,40,71,13,0.3,0.0925,0.000675,66.85956790123457
15,40,27,48,75,22,0.3,0.0325,0.0001125,69.29012345679013
16,52,15,39,63,13,0.3,0.0625,0.00045,67.55401234567901
17,40,22,27,70,17,0.6000000000000001,0.0125,0.00045,73.64969135802468
18,42,21,44,69,17,0.2,0.0725,0.0005625,67.2067901234568
19,25,28,49,69,28,0.4,0.0425,0.0009,70.98765432098766
20,52,11,49,50,20,0.5,0.0725,0.00045,68.5570987654321
21,41,24,30,77,17,0.6000000000000001,0.0925,0.0003375,68.09413580246914
22,34,26,39,75,29,0.5,0.0825,0.0007875,71.52777777777777
23,25,22,48,52,27,0.6000000000000001,0.0925,0.00045,70.71759259259258
24,34,34,28,50,24,0.8,0.0525,0.000225,71.10339506172839
25,45,28,40,57,26,0.7000000000000002,0.0325,0.00045,73.99691358024693
26,27,17,44,71,13,0.5,0.0325,0.0009,71.41203703703702
27,34,29,47,73,26,0.8,0.0525,0.0005625,72.49228395061728
28,34,34,40,76,23,0.3,0.0725,0.000225,67.20679012345678
29,37,10,30,60,13,0.4,0.0625,0.000225,66.85956790123458
30,35,21,34,57,25,0.4,0.0925,0.000675,69.40586419753086
31,33,14,49,53,23,0.7000000000000002,0.0125,0.000225,72.49228395061729
32,29,14,32,76,26,0.3,0.0425,0.0007875,69.7145061728395
33,25,15,36,59,28,0.7000000000000002,0.0925,0.0009,73.4567901234568
34,54,21,31,58,21,0.6000000000000001,0.0925,0.000225,67.66975308641976
35,46,32,46,67,15,0.8,0.0625,0.0003375,68.32561728395062
36,25,20,41,68,12,0.2,0.0125,0.0003375,72.60802469135803
37,36,28,38,52,20,0.2,0.0125,0.0007875,70.06172839506172
38,53,19,38,52,27,0.2,0.0325,0.000225,69.75308641975307
39,53,13,42,54,21,0.3,0.0325,0.000675,69.36728395061728
40,28,22,27,67,20,0.8,0.0725,0.000675,66.70524691358025
41,30,14,40,68,12,0.6000000000000001,0.0225,0.00045,71.21913580246913
42,32,22,39,81,10,0.4,0.0525,0.0,70.60185185185186
43,44,20,38,61,27,0.4,0.0325,0.0003375,69.21296296296296
44,42,15,38,62,13,0.7000000000000002,0.0225,0.0009,72.10648148148148
45,51,16,27,65,17,0.7000000000000002,0.0125,0.0005625,72.45370370370371
46,53,27,29,74,22,0.8,0.0825,0.0005625,68.75
47,25,30,48,58,24,0.4,0.0725,0.0009,70.06172839506172
48,26,10,26,54,12,0.4,0.0325,0.00045,69.9074074074074
49,37,23,52,79,23,0.8,0.0825,0.0,70.13888888888889
50,51,19,33,65,21,0.6000000000000001,0.0225,0.0009,72.68518518518518
51,46,20,53,55,15,0.4,0.0225,0.000225,71.45061728395062
52,29,19,32,75,26,0.4,0.0925,0.0,68.59567901234567
53,50,19,51,57,25,0.2,0.0625,0.0007875,67.09104938271604
54,48,23,52,65,20,0.7000000000000002,0.0725,0.000225,69.67592592592592
55,32,12,25,62,26,0.7000000000000002,0.0925,0.0003375,67.1682098765432
56,45,31,47,78,27,0.2,0.0625,0.0003375,67.7854938271605
57,43,35,32,77,15,0.6000000000000001,0.0125,0.000225,72.06790123456791
58,48,10,31,73,18,0.3,0.0325,0.0009,70.56327160493827
